"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Asperula tetraphylla","https://id.biodiversity.org.au/node/apni/2906863","Asperula tetraphylla","Rubiaceae",,"Mountain Woodruff","Vulnerable","Endangered"
"Podolepis muelleri","https://id.biodiversity.org.au/node/apni/2909322","Podolepis muelleri","Asteraceae",,"Podolepis","Vulnerable","Endangered"
"Swainsona pyrophila","https://id.biodiversity.org.au/node/apni/2895241","Swainsona pyrophila","Fabaceae",,"Yellow Swainson-pea","Rare","Near Threatened"
"Acacia lineata","https://id.biodiversity.org.au/node/apni/2897265","Acacia lineata","Fabaceae",,"Narrow Lined-leaved Acacia","Rare","Near Threatened"
"Ixobrychus dubius","urn:lsid:biodiversity.org.au:afd.taxon:96567379-2006-4846-aa11-fbed5306438b","Ixobrychus dubius","Ardeidae",,"Australian Little Bittern","Extinct or Endangered","Endangered"
"Philomachus pugnax","urn:lsid:biodiversity.org.au:afd.taxon:edb92e49-336b-4390-86a8-185b012720bf","Philomachus pugnax","Scolopacidae",,"Ruff","Rare","Near Threatened"
"Daviesia benthamii subsp. humilis","https://id.biodiversity.org.au/node/apni/2918416","Daviesia benthamii subsp. humilis","Fabaceae",,"Spiny Bitter-pea","Rare","Near Threatened"
"Lobelia beaugleholei","https://id.biodiversity.org.au/node/apni/2912125","Lobelia beaugleholei","Campanulaceae",,"Showy Lobelia","Vulnerable","Endangered"
"Swainsona leeana","https://id.biodiversity.org.au/node/apni/2904009","Swainsona leeana","Fabaceae",,"Lee's Swainson-pea","Rare","Near Threatened"
"Ardeotis australis","urn:lsid:biodiversity.org.au:afd.taxon:3a0e99fe-fe4d-4be0-a748-8d09e4bcdb98","Ardeotis australis","Otididae",,"Australian Bustard","Vulnerable","Endangered"
"Doodia caudata","https://id.biodiversity.org.au/taxon/apni/51269361","Blechnum medium","Blechnaceae",,"Small Rasp Fern","Extinct or Endangered","Endangered"
"Rumex dumosus","https://id.biodiversity.org.au/node/apni/2887629","Rumex dumosus","Polygonaceae",,"Wiry Dock","Rare","Near Threatened"
"Phebalium lowanense","https://id.biodiversity.org.au/node/apni/2918593","Phebalium lowanense","Rutaceae",,"Lowan Phebalium","Vulnerable","Endangered"
"Sarcozona bicarinata","https://id.biodiversity.org.au/node/apni/2919365","Sarcozona bicarinata","Aizoaceae",,"Ridged Noon-flower","Vulnerable","Endangered"
"Olax obcordata","https://id.biodiversity.org.au/node/apni/2920294","Olax obcordata","Olacaceae",,,"Rare","Near Threatened"
"Goodenia benthamiana","https://id.biodiversity.org.au/node/apni/2916025","Goodenia benthamiana","Goodeniaceae",,"Small-leaf Goodenia","Rare","Near Threatened"
"Eriochilus sp. Swamp (D.E.Murfet 1950b) D.L.Jones","https://id.biodiversity.org.au/taxon/apni/51290607","Eriochilus paludosus","Orchidaceae",,,"Extinct or Endangered","Endangered"
"Chiloglottis trapeziformis","https://id.biodiversity.org.au/name/apni/64836","Chiloglottis trapeziformis","Orchidaceae",,"Broad Lipped Bird Orchid","Extinct or Endangered","Endangered"
"Utricularia beaugleholei","https://id.biodiversity.org.au/node/apni/2891028","Utricularia beaugleholei","Lentibulariaceae",,"Beauglehole's Bladderwort","Vulnerable","Endangered"
"Oedura marmorata","urn:lsid:biodiversity.org.au:afd.taxon:024625a0-2524-40d1-ac3f-7effc995c099","Oedura marmorata","Diplodactylidae",,"Marbled Velvet Gecko","Rare","Near Threatened"
"Geophaps (Lophophaps) plumifera","urn:lsid:biodiversity.org.au:afd.taxon:0bb8bedd-1d61-45f1-9d01-d48eff459405","Geophaps (Lophophaps) plumifera","Columbidae",,"Spinifex Pigeon","Rare","Near Threatened"
"Ozothamnus pholidotus","https://id.biodiversity.org.au/node/apni/2907251","Ozothamnus pholidotus","Asteraceae",,"Scaly Everlasting","Vulnerable","Endangered"
"Thelymitra aristata","https://id.biodiversity.org.au/name/apni/194734","Thelymitra aristata (Adelaide Hills)","Orchidaceae",,"Giant Sun Orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Bulbostylis pyriformis","https://id.biodiversity.org.au/node/apni/2908702","Bulbostylis pyriformis","Cyperaceae",,,"Rare","Near Threatened"
"Echinopogon ovatus","https://id.biodiversity.org.au/node/apni/2910214","Echinopogon ovatus","Poaceae",,"Forest Hedgehog Grass","Rare","Near Threatened"
"Pseudomys fieldi","urn:lsid:biodiversity.org.au:afd.taxon:edcf01fa-7b87-4bfe-b8ae-8b1a4b08f777","Pseudomys fieldi","Muridae",,"Alice Springs Mouse","Extinct or Endangered","Endangered"
"Acacia alcockii","https://id.biodiversity.org.au/node/apni/2916861","Acacia alcockii","Fabaceae",,"Alcock's Wattle","Rare","Near Threatened"
"Ctenophorus salinarum","urn:lsid:biodiversity.org.au:afd.taxon:2feb72e9-32c4-4105-9c5f-a0cc2b30ba8e","Ctenophorus salinarum","Agamidae",,"Claypan Dragon","Rare","Near Threatened"
"Anseranas semipalmata","urn:lsid:biodiversity.org.au:afd.taxon:e6c44fa1-6428-42b4-a5f3-1315783484b0","Anseranas semipalmata","Anseranatidae",,"Magpie Goose","Extinct or Endangered","Endangered"
"Thelymitra batesii","https://id.biodiversity.org.au/name/apni/189575","Thelymitra batesii","Orchidaceae",,,"Rare","Near Threatened"
"Hypericum japonicum","https://id.biodiversity.org.au/node/apni/2916339","Hypericum japonicum","Hypericaceae",,"Matted St John's Wort","Rare","Near Threatened"
"Rostratula australis","urn:lsid:biodiversity.org.au:afd.taxon:008f9f9d-9a91-4c34-9a2b-fd82c5a43e13","Rostratula australis","Rostratulidae",,"Australian Painted Snipe","Vulnerable","Endangered"
"Xyris operculata","https://id.biodiversity.org.au/node/apni/2917145","Xyris operculata","Xyridaceae",,"Rush-leaved Xyris","Rare","Near Threatened"
"Balaenoptera physalus","urn:lsid:biodiversity.org.au:afd.taxon:bb0ec4bf-61d1-4850-b164-287731f8a1c3","Balaenoptera physalus","Balaenopteridae",,"Fin Whale","Vulnerable","Endangered"
"Varanus varius","urn:lsid:biodiversity.org.au:afd.taxon:6338346a-0f1d-4a49-82e8-5794a16899a8","Varanus varius","Varanidae",,"Lace Monitor","Rare","Near Threatened"
"Centrolepis cephaloformis subsp. murrayi","https://id.biodiversity.org.au/node/apni/2900269","Centrolepis cephaloformis subsp. murrayi","Centrolepidaceae",,"Cushion Centrolepis","Rare","Near Threatened"
"Ptilotus schwartzii","https://id.biodiversity.org.au/node/apni/2900781","Ptilotus schwartzii","Amaranthaceae",,"Horse Mulla Mulla","Rare","Near Threatened"
"Asperula oblanceolata","https://id.biodiversity.org.au/node/apni/2892499","Asperula oblanceolata","Rubiaceae",,"Water Woodruff","Rare","Near Threatened"
"Goodenia glandulosa","https://id.biodiversity.org.au/node/apni/2913831","Goodenia glandulosa","Goodeniaceae",,,"Rare","Near Threatened"
"Acacia dodonaeifolia","https://id.biodiversity.org.au/node/apni/2886161","Acacia dodonaeifolia","Fabaceae",,"Hop leaved Wattle","Rare","Near Threatened"
"Perameles eremiana","urn:lsid:biodiversity.org.au:afd.taxon:c91193b5-c050-4512-b661-648aae9888b1","Perameles eremiana","Peramelidae",,"Desert Bandicoot","Extinct or Endangered","Endangered"
"Calyptorhynchus (Zanda) funereus","urn:lsid:biodiversity.org.au:afd.taxon:72ca8d75-71da-4751-a5cf-aa07ac3869f7","Calyptorhynchus (Zanda) funereus","Cacatuidae",,"Yellow-tailed Black-cockatoo","Vulnerable","Endangered"
"Goodenia heteromera","https://id.biodiversity.org.au/node/apni/2895716","Goodenia heteromera","Goodeniaceae",,"Spreading Goodenia","Rare","Near Threatened"
"Lucasium steindachneri","urn:lsid:biodiversity.org.au:afd.taxon:3369c11a-c763-4b9e-b14d-7585e865310e","Lucasium steindachneri","Diplodactylidae",,"Box-patterned Gecko","Rare","Near Threatened"
"Spyridium erymnocladum","https://id.biodiversity.org.au/node/apni/2893699","Spyridium erymnocladum","Rhamnaceae",,"Cloaked Spyridium","Vulnerable","Endangered"
"Liopholis kintorei","urn:lsid:biodiversity.org.au:afd.taxon:08ac895d-b350-43d6-8810-65459a59f072","Liopholis kintorei","Scincidae",,"Tjakura","Extinct or Endangered","Endangered"
"Acanthiza (Geobasileus) iredalei hedleyi","urn:lsid:biodiversity.org.au:afd.taxon:d1672ae6-87cc-49ba-bb55-2065ca1a9221","Acanthiza (Geobasileus) iredalei hedleyi","Acanthizidae",,"Slender-billed Thornbill","Rare","Near Threatened"
"Atriplex humifusa","https://id.biodiversity.org.au/node/apni/2895497","Atriplex humifusa","Chenopodiaceae",,,"Vulnerable","Endangered"
"Eucalyptus viminalis subsp. viminalis","https://id.biodiversity.org.au/node/apni/2899781","Eucalyptus viminalis subsp. viminalis","Myrtaceae",,"Ribbon gum","Rare","Near Threatened"
"Diuris brevifolia","https://id.biodiversity.org.au/name/apni/78835","Diuris brevifolia","Orchidaceae",,"Short-leaf Donkey-orchid","Extinct or Endangered","Endangered"
"Acacia barattensis","https://id.biodiversity.org.au/node/apni/2905743","Acacia barattensis","Fabaceae",,"Baratta Wattle","Rare","Near Threatened"
"Acacia iteaphylla","https://id.biodiversity.org.au/node/apni/2919200","Acacia iteaphylla","Fabaceae",,"Flinders Range Wattle","Rare","Near Threatened"
"Limosa limosa","urn:lsid:biodiversity.org.au:afd.taxon:ba17b534-ec3d-4ec3-8f9a-6c2c79ad4459","Limosa limosa","Scolopacidae",,"Black-tailed Godwit","Rare","Near Threatened"
"Cyperus bifax","https://id.biodiversity.org.au/node/apni/2899976","Cyperus bifax","Cyperaceae",,"Downs Nutgrass","Rare","Near Threatened"
"Pseudophryne bibronii","urn:lsid:biodiversity.org.au:afd.taxon:b4cb12e8-59bd-4bba-a71e-a7c1890bf709","Pseudophryne bibronii","Myobatrachidae",,"Bibron's Toadlet","Rare","Near Threatened"
"Conopophila (Lacustroica) whitei","urn:lsid:biodiversity.org.au:afd.taxon:0f02f7d2-2f15-4d70-8ade-dbc302d7e35d","Conopophila (Lacustroica) whitei","Meliphagidae",,"Grey Honeyeater","Rare","Near Threatened"
"Chelodina (Macrochelodina) expansa","urn:lsid:biodiversity.org.au:afd.taxon:fc7d0724-a243-4c23-a3bc-8a24f53a2059","Chelodina (Macrochelodina) expansa","Chelidae",,"Broad-shelled Turtle","Vulnerable","Endangered"
"Mazus pumilio","https://id.biodiversity.org.au/node/apni/2894578","Mazus pumilio","Phrymaceae",,"Swamp Mazus","Vulnerable","Endangered"
"Polystichum proliferum","https://id.biodiversity.org.au/node/apni/2891946","Polystichum proliferum","Dryopteridaceae",,"Mother Shield Fern","Extinct or Endangered","Endangered"
"Caesia parviflora var. minor","https://id.biodiversity.org.au/node/apni/2903673","Caesia parviflora var. minor","Hemerocallidaceae",,"Pale Grass-lily","Rare","Near Threatened"
"Caladenia ovata","https://id.biodiversity.org.au/node/apni/2918916","Caladenia ovata","Orchidaceae",,"Spider Orchid","Extinct or Endangered","Endangered"
"Mentha satureioides","https://id.biodiversity.org.au/node/apni/7415894","Mentha satureioides","Lamiaceae",,"Native Pennyroyal","Rare","Near Threatened"
"Melithreptus (Eidopsarus) gularis laetior","urn:lsid:biodiversity.org.au:afd.taxon:02f6eb81-56ba-4af5-8460-327ff9e27d48","Melithreptus (Eidopsarus) gularis laetior","Meliphagidae",,"Golden-backed Honeyeater","Rare","Near Threatened"
"Correa calycina var. halmaturorum","https://id.biodiversity.org.au/node/apni/2899683","Correa calycina var. halmaturorum","Rutaceae",,"Hindmarsh Correa","Extinct or Endangered","Endangered"
"Cyperus nervulosus","https://id.biodiversity.org.au/node/apni/2919910","Cyperus nervulosus","Cyperaceae",,"Annual Flat-sedge","Rare","Near Threatened"
"Maireana decalvans","https://id.biodiversity.org.au/node/apni/2896741","Maireana decalvans","Chenopodiaceae",,"Black Cotton Bush","Extinct or Endangered","Endangered"
"Stellaria pungens","https://id.biodiversity.org.au/node/apni/2903553","Stellaria pungens","Caryophyllaceae",,"Prickly Knawel","Rare","Near Threatened"
"Egernia cunninghami","urn:lsid:biodiversity.org.au:afd.taxon:d7fd5a96-f5a0-4f59-b138-39ce55c962b2","Egernia cunninghami","Scincidae",,"Cunningham's Skink","Extinct or Endangered","Endangered"
"Pomaderris forrestiana","https://id.biodiversity.org.au/node/apni/2889386","Pomaderris forrestiana","Rhamnaceae",,,"Rare","Near Threatened"
"Triodia pungens","https://id.biodiversity.org.au/node/apni/2921153","Triodia pungens","Poaceae",,"Gummy Spinifex","Rare","Near Threatened"
"Turnix (Austroturnix) varius","urn:lsid:biodiversity.org.au:afd.taxon:28b46d5d-ac30-4417-8d8a-4131b4661ca1","Turnix (Austroturnix) varius","Turnicidae",,"Painted Button-quail","Rare","Near Threatened"
"Charadrius (Charadrius) mongolus mongolus","urn:lsid:biodiversity.org.au:afd.taxon:34e4a117-5644-40a5-a2a0-54f1de5c3af2","Charadrius (Charadrius) mongolus mongolus","Charadriidae",,"Lesser Sand Plover","Rare","Near Threatened"
"Phoebetria fusca","urn:lsid:biodiversity.org.au:afd.taxon:24ee7add-91a1-498d-8090-bebe913a7969","Phoebetria fusca","Diomedeidae",,"Sooty Albatross","Extinct or Endangered","Endangered"
"Grevillea angustiloba ssp.","ALA_Grevillea_angustiloba_ssp","Grevillea angustiloba ssp.",,,,"Extinct or Endangered (needs further qualification)","Endangered"
"Austrostipa vickeryana","https://id.biodiversity.org.au/node/apni/2907661","Austrostipa vickeryana","Poaceae",,"Vickery's Spear-grass","Rare","Near Threatened"
"Solanum eremophilum","https://id.biodiversity.org.au/node/apni/2906009","Solanum eremophilum","Solanaceae",,"Hairy Nightshade","Rare","Near Threatened"
"Melaleuca squarrosa","https://id.biodiversity.org.au/taxon/apni/51290236","Melaleuca squarrosa","Myrtaceae",,"Bottle-brush Tea-tree","Rare","Near Threatened"
"Acacia menzelii","https://id.biodiversity.org.au/node/apni/2912054","Acacia menzelii","Fabaceae",,"Menzel's Wattle","Vulnerable","Endangered"
"Perameles gunnii","urn:lsid:biodiversity.org.au:afd.taxon:241463eb-b202-4095-9eea-2bcbfc7f999b","Perameles gunnii","Peramelidae",,"Eastern Barred Bandicoot","Extinct or Endangered","Endangered"
"Lepidosperma avium","https://id.biodiversity.org.au/node/apni/2915292","Lepidosperma avium","Cyperaceae",,"Central Australian Rapier-sedge","Rare","Near Threatened"
"Juncus australis","https://id.biodiversity.org.au/node/apni/2912606","Juncus australis","Juncaceae",,"Austral Rush","Rare","Near Threatened"
"Acacia glandulicarpa","https://id.biodiversity.org.au/node/apni/2894806","Acacia glandulicarpa","Fabaceae",,"Hairy-pod Wattle","Extinct or Endangered","Endangered"
"Prasophyllum constrictum","https://id.biodiversity.org.au/name/apni/87295","Prasophyllum constrictum","Orchidaceae",,"Tawny Leek-orchid","Rare","Near Threatened"
"Acacia latzii","https://id.biodiversity.org.au/node/apni/2906346","Acacia latzii","Fabaceae",,"Latz's Wattle","Rare","Near Threatened"
"Phaps (Histriophaps) histrionica","urn:lsid:biodiversity.org.au:afd.taxon:6a686033-0629-4fa6-ac84-5e3f7cd2c2b9","Phaps (Histriophaps) histrionica","Columbidae",,"Flock Bronzewing","Rare","Near Threatened"
"Amphibromus archeri","https://id.biodiversity.org.au/node/apni/2896320","Amphibromus archeri","Poaceae",,"Pointed Swamp Wallaby Grass","Rare","Near Threatened"
"Macropus greyi","urn:lsid:biodiversity.org.au:afd.taxon:331ee5b5-367e-45e8-be44-389fd7f037e1","Notamacropus greyi","Macropodidae",,"Toolache Wallaby","Extinct or Endangered","Endangered"
"Eragrostis lacunaria","https://id.biodiversity.org.au/node/apni/2897762","Eragrostis lacunaria","Poaceae",,"A love grass","Rare","Near Threatened"
"Myotis macropus","urn:lsid:biodiversity.org.au:afd.taxon:df284cb2-df21-4864-b5fb-1a3644781791","Myotis macropus","Vespertilionidae",,"Large-footed Myotis","Extinct or Endangered","Endangered"
"Diuris sulphurea","https://id.biodiversity.org.au/name/apni/96803","Diuris sulphurea","Orchidaceae",,"Hornet Orchid","Rare","Near Threatened"
"Diplodactylus pulcher","urn:lsid:biodiversity.org.au:afd.taxon:3560f0a3-0112-472e-af02-dfd4d09cd0b8","Diplodactylus pulcher","Diplodactylidae",,"Fine-faced Gecko","Rare","Near Threatened"
"Cryptostylis subulata","https://id.biodiversity.org.au/name/apni/89052","Cryptostylis subulata","Orchidaceae",,"Cow Orchid","Vulnerable","Endangered"
"Pterostylis concinna","https://id.biodiversity.org.au/name/apni/74317","Pterostylis concinna","Orchidaceae",,"Trim Greenhood","Extinct or Endangered","Endangered"
"Senecio macrocarpus","https://id.biodiversity.org.au/node/apni/2890874","Senecio macrocarpus","Asteraceae",,"Large-headed Groundsel","Vulnerable","Endangered"
"Caleana major","https://id.biodiversity.org.au/name/apni/94865","Caleana major","Orchidaceae",,"Large Duck Orchid","Vulnerable","Endangered"
"Pterostylis parviflora","https://id.biodiversity.org.au/taxon/apni/51290647","Pterostylis corpulenta","Orchidaceae",,"Baby Greenhood","Extinct or Endangered","Endangered"
"Elanus scriptus","urn:lsid:biodiversity.org.au:afd.taxon:4f3a5260-4f39-4393-a644-4d05b1c45f9b","Elanus scriptus","Accipitridae",,"Letter-winged Kite","Rare","Near Threatened"
"Thelymitra ixioides","https://id.biodiversity.org.au/name/apni/115549","Thelymitra ixioides","Orchidaceae",,"Dotted Sun Orchid","Extinct or Endangered (needs further qualification)","Endangered"
"Lerista distinguenda","urn:lsid:biodiversity.org.au:afd.taxon:53a7e28f-a223-41d7-b2e7-d0ded09e7724","Lerista distinguenda","Scincidae",,"South-western Orange-tailed Slider","Rare","Near Threatened"
"Prasophyllum rotundiflorum","https://id.biodiversity.org.au/name/apni/106275","Prasophyllum rotundiflorum","Orchidaceae",,,"Extinct or Endangered (needs further qualification)","Endangered"
"Correa glabra var. leucoclada","https://id.biodiversity.org.au/node/apni/2918729","Correa glabra var. leucoclada","Rutaceae",,"Rock Correa","Rare","Near Threatened"
"Hibbertia tenuis","https://id.biodiversity.org.au/node/apni/2916508","Hibbertia tenuis","Dilleniaceae",,,"Extinct or Endangered","Endangered"
"Lepidosperma avium","https://id.biodiversity.org.au/node/apni/2915292","Lepidosperma avium","Cyperaceae",,"Central Australian Rapier-sedge","Rare","Near Threatened"
"Thysanotus tuberosus subsp. tuberosus","https://id.biodiversity.org.au/node/apni/2889586","Thysanotus tuberosus subsp. tuberosus","Asparagaceae",,"Tuber Fringe-lily","Vulnerable","Endangered"
"Drosera stricticaulis","https://id.biodiversity.org.au/node/apni/2894147","Drosera stricticaulis","Droseraceae",,"Erect Sundew","Vulnerable","Endangered"
"Acacia rhodophloia","https://id.biodiversity.org.au/node/apni/2919636","Acacia rhodophloia","Fabaceae",,"Minni Ritchi (preferred common name)","Rare","Near Threatened"
"Calandrinia sphaerophylla","https://id.biodiversity.org.au/node/apni/2910795","Calandrinia sphaerophylla","Portulacaceae",,"Bead Purslane","Rare","Near Threatened"
"Phoebetria palpebrata","urn:lsid:biodiversity.org.au:afd.taxon:9168af41-ed64-40aa-b976-502fe9c4114d","Phoebetria palpebrata","Diomedeidae",,"Light-mantled Sooty Albatross","Vulnerable","Endangered"
"Viola betonicifolia subsp. betonicifolia","https://id.biodiversity.org.au/node/apni/2918984","Viola betonicifolia subsp. betonicifolia","Violaceae",,"Showy violet","Extinct or Endangered","Endangered"
