id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152761.0,276968.0,Oncidium sphacelatum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,39507.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
152789.0,323967.0,Cyrtostylis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20548,20548.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Not Endemic to Australia,
152763.0,427525.0,Diplazium cordifolium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12084.0,Plantae,Equisetopsida,Athyriaceae,,Blume,V,Y,Vulnerable,Regional Endemic,Vulnerable
152773.0,130068.0,Epidendrum secundum,Not evaluated,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36340,,,,,,,,,,,
152759.0,140370.0,Trichoglottis,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21658,21658.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152780.0,369232.0,Oberonia complanata,Least concern,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=9017,9017.0,Plantae,Equisetopsida,Orchidaceae,,(A.Cunn.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152772.0,38607.0,Egernia rugosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,227.0,Animalia,Reptilia,Scincidae,yakka skink,"De Vis, 1888",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152770.0,135868.0,Macrozamia serpentina,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27445.0,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones & P.I.Forst.,E,Y,Endangered,Queensland Endemic,
152767.0,369253.0,Peristeranthus hillii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12719,12719.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Intranational,
152778.0,540185.0,Saltuarius eximius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34950.0,Animalia,Reptilia,Carphodactylidae,Cape Melville leaf-tailed gecko,"Hoskin & Couper, 2013",CR,Y,Critically Endangered,Queensland Endemic,
152779.0,140695.0,Eria parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37683.0,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,,,,,
152765.0,140894.0,Cheirostylis notialis,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18373,18373.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Intranational,
152781.0,109170.0,Petalura pulcherrima,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35261.0,Animalia,Insecta,Petaluridae,beautiful petaltail,"Tillyard, 1913",,N,,Queensland Endemic,
152782.0,549363.0,Eulophia zollingeri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9758.0,Plantae,Equisetopsida,Orchidaceae,,(Rchb.f.) J.J.Sm.,V,Y,Vulnerable,Queensland Endemic,
152783.0,505891.0,Myrmecodia beccarii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12228.0,Plantae,Equisetopsida,Rubiaceae,,Hook.f.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152784.0,140888.0,Caladenia splendens,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152786.0,158790.0,Asplenium normale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12111.0,Plantae,Equisetopsida,Aspleniaceae,,D.Don,V,Y,Vulnerable,Regional Endemic,
152787.0,425729.0,Myrmecodia tuberosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8188.0,Plantae,Equisetopsida,Rubiaceae,,Jack,SL,Y,Special least concern,Regional Endemic,
152788.0,136223.0,Cycas cupida,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27451.0,Plantae,Equisetopsida,Cycadaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152792.0,131245.0,Bletilla striata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,39196.0,Plantae,Equisetopsida,Orchidaceae,,(Thunb.) Rchb.f.,,,,,
152793.0,136039.0,Cycas semota,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,5936.0,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,E,Y,Endangered,Queensland Endemic,
152812.0,369230.0,Nervilia holochila,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12787,12787.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Schltr.,SL,Y,Special least concern,Intranational,
152814.0,140395.0,Sarcochilus falcatus,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/62943,12709.0,Plantae,Equisetopsida,Orchidaceae,orange blossom orchid,R.Br.,SL,Y,Special least concern,Intranational,
152798.0,25289.0,Taudactylus rheophilus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,656.0,Animalia,Amphibia,Myobatrachidae,northern tinkerfrog,"Liem & Hosmer, 1973",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152800.0,23637.0,Litoria longirostris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,616.0,Animalia,Amphibia,Hylidae,long snouted treefrog,"Tyler & Davies, 1977",NT,Y,Near Threatened,Queensland Endemic,
152802.0,576969.0,Mobilabium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21094.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152803.0,129783.0,Cycas revoluta,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,38955.0,Plantae,Equisetopsida,Cycadaceae,,Thunb.,,,,,
152794.0,882538.0,Dendrobium agrostophyllum,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13282.0,Plantae,Equisetopsida,Orchidaceae,buttercup orchid,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
152805.0,109464.0,Phyllurus kabikabi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,31986.0,Animalia,Reptilia,Carphodactylidae,Oakview leaf-tailed gecko,"Couper, Hamley & Hoskin 2008",CR,Y,Critically Endangered,Queensland Endemic,
152806.0,323438.0,Pterostylis parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,16347.0,Plantae,Equisetopsida,Orchidaceae,tiny greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152807.0,364154.0,Calamus aruensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8610.0,Plantae,Equisetopsida,Arecaceae,,Becc.,V,Y,Vulnerable,Regional Endemic,
152801.0,135847.0,Macrozamia miquelii,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=16707,16707.0,Plantae,Equisetopsida,Zamiaceae,,(F.Muell.) A.DC.,SL,Y,Special least concern,Queensland Endemic,
152808.0,136033.0,Cycas papuana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34680.0,Plantae,Equisetopsida,Cycadaceae,,F.Muell.,SL,Y,Special least concern,Regional Endemic,
152809.0,97553.0,Chlamydogobius squamigenus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18164.0,Animalia,Actinopterygii,Gobiidae,Edgbaston goby,"Larson, 1995",E,Y,Endangered,Queensland Endemic,Vulnerable
152810.0,577033.0,Schistotylus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21465.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152815.0,369231.0,Nervilia uniflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12785.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152816.0,906513.0,Sarcochilus argochilus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152796.0,142177.0,Crepidium,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20511,20511.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152819.0,136179.0,Cycas brunnea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8338.0,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,
152820.0,24773.0,Cophixalus monticola,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,710.0,Animalia,Amphibia,Microhylidae,mountain nurseryfrog,"Richards, Dennis, Trenerry & Werren, 1994",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152821.0,39605.0,Rheodytes leukops,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,48.0,Animalia,Reptilia,Chelidae,Fitzroy River turtle,"Legler & Cann, 1980",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152823.0,564577.0,Cycas terryana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34314.0,Plantae,Equisetopsida,Cycadaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152824.0,141458.0,Linospadix palmerianus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12768.0,Plantae,Equisetopsida,Arecaceae,,(F.M.Bailey) Burret,NT,Y,Near Threatened,Queensland Endemic,
152825.0,140764.0,Dendrobium litorale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7941.0,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Regional Endemic,
152826.0,109169.0,Petalura litorea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,32098.0,Animalia,Insecta,Petaluridae,coastal petaltail,"Theishinger, 1999",,N,,Intranational,
152795.0,140486.0,Oeceoclades,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21164,21164.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152818.0,321088.0,Caleana major,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14023,14023.0,Plantae,Equisetopsida,Orchidaceae,flying duck orchid,R.Br.,SL,Y,Special least concern,Intranational,
152827.0,24767.0,Cophixalus neglectus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,711.0,Animalia,Amphibia,Microhylidae,Bellenden Ker nurseryfrog,"Zweifel, 1962",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152828.0,180577.0,Phlegmariurus carinatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34745.0,Plantae,Equisetopsida,Lycopodiaceae,,(Desv. ex Poir.) Ching,E,Y,Endangered,Regional Endemic,Endangered
152850.0,369290.0,Habenaria triplonema,LC Sensitive Species,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12815,12815.0,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Intranational,
152829.0,369267.0,Zeuxine oblonga,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,15903.0,Plantae,Equisetopsida,Orchidaceae,hairy jewel orchid,R.S.Rogers & C.T.White,SL,Y,Special least concern,Not Endemic to Australia,
152836.0,136181.0,Cycas angulata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12076.0,Plantae,Equisetopsida,Cycadaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152837.0,381002.0,Tmesipteris lanceolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8486.0,Plantae,Equisetopsida,Psilotaceae,,P.A.Dang.,PE,Y,Extinct in the wild,Queensland Endemic,Extinct
162885.0,321175.0,Leionema ambiens,NT,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21803,,,,,,,,,,,
152835.0,867300.0,Bulbophyllum shepherdii,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=8228,8228.0,Plantae,Equisetopsida,Orchidaceae,wheat-leaved orchid,(F.Muell.) F.Muell.,SL,Y,Special least concern,Intranational,
152840.0,427200.0,Micropera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21077.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152841.0,24764.0,Cophixalus concinnus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,29399.0,Animalia,Amphibia,Microhylidae,beautiful nurseryfrog,"Tyler, 1979",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152842.0,602508.0,Nervilia aragoana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9517.0,Plantae,Equisetopsida,Orchidaceae,,Gaudich.,SL,Y,Special least concern,Not Endemic to Australia,
152845.0,472406.0,Sticherus milnei,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12024.0,Plantae,Equisetopsida,Gleicheniaceae,,(Baker) Ching,V,Y,Vulnerable,Regional Endemic,
152847.0,502770.0,Oreogrammitis albosetosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41560.0,Plantae,Equisetopsida,Polypodiaceae,,(F.M.Bailey) Parris,V,Y,Vulnerable,Queensland Endemic,
152848.0,136180.0,Cycas cairnsiana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12077.0,Plantae,Equisetopsida,Cycadaceae,,F.Muell.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152849.0,550115.0,Asplenium pellucidum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12113.0,Plantae,Equisetopsida,Aspleniaceae,,Lam.,V,Y,Vulnerable,Regional Endemic,Vulnerable
152851.0,25292.0,Taudactylus pleione,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,655.0,Animalia,Amphibia,Myobatrachidae,Kroombit tinkerfrog,"Czechura, 1986",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152852.0,401071.0,Corybas cheesemanii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152854.0,502076.0,Ctenopterella blechnoides,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41542.0,Plantae,Equisetopsida,Polypodiaceae,,(Grev.) Parris,V,Y,Vulnerable,Regional Endemic,Vulnerable
152858.0,366749.0,Lycopodium volubile,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,,,,,,,,,,,
152859.0,829487.0,Diuris exitela,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7943.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152860.0,100640.0,Euastacus monteithorum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,33596.0,Animalia,Malacostraca,Parastacidae,,"Morgan, 1989",E,Y,Endangered,Queensland Endemic,
152834.0,140331.0,Tainia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21587,21587.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152833.0,893253.0,Plectorrhiza tridentata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14320,14320.0,Plantae,Equisetopsida,Orchidaceae,tangle orchid,(Lindl.) Dockrill,SL,Y,Special least concern,Intranational,
152857.0,366364.0,Epipogium,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20684,20684.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152846.0,426364.0,Vrydagzynea,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21729,21729.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152861.0,906516.0,Sarcochilus dilatatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12659.0,Plantae,Equisetopsida,Orchidaceae,brown sarcochilus,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
152839.0,557266.0,Corybas hispidus,LC Confidential Species (SL),QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=14005,14005.0,Plantae,Equisetopsida,Orchidaceae,bristly helmet orchid,D.L.Jones,SL,Y,Special least concern,Intranational,
152862.0,107382.0,Oedura jowalbinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,32050.0,Animalia,Reptilia,Diplodactylidae,Quinkan velvet gecko,"Hoskin & Higgie, 2008",C,N,Least concern,Queensland Endemic,
152864.0,163859.0,Huperzia serrata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12357.0,Plantae,Equisetopsida,Lycopodiaceae,,(Thunb. ex Murray) Trevis.,PE,Y,Extinct in the wild,Regional Endemic,Extinct
152865.0,829531.0,Diuris tricolor,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8198.0,Plantae,Equisetopsida,Orchidaceae,,Fitzg.,SL,Y,Special least concern,Intranational,
152866.0,871290.0,Dendrobium affine,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37682.0,Plantae,Equisetopsida,Orchidaceae,,(Decne.) Steud.,,,,,
152878.0,83369.0,Calochilus robertsonii,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=15832,15832.0,Plantae,Equisetopsida,Orchidaceae,purplish beard orchid,Benth.,SL,Y,Special least concern,Intranational,
152868.0,898110.0,Phlegmariurus dalhousieanus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34757.0,Plantae,Equisetopsida,Lycopodiaceae,blue tassel-fern,(Spring) A.R.Field & Bostock,CR,Y,Critically Endangered,Regional Endemic,Endangered
152869.0,540187.0,Saproscincus saltus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34971.0,Animalia,Reptilia,Scincidae,Cape Melville shade skink,"Hoskin, 2013",C,N,Least concern,Queensland Endemic,
152870.0,136220.0,Cycas candida,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27956.0,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,SL,Y,Special least concern,Queensland Endemic,
152871.0,71977.0,Aponogeton,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,17957.0,Plantae,Equisetopsida,Aponogetonaceae,,,,N,,Unknown,
152872.0,426825.0,Thelasis carinata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12673.0,Plantae,Equisetopsida,Orchidaceae,,Blume,V,Y,Vulnerable,Regional Endemic,
152873.0,509108.0,Amytornis rowleyi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1568.0,Animalia,Aves,Maluridae,rusty grasswren,"(Gould, 1840)",NT,Y,Near Threatened,Intranational,
152876.0,829473.0,Diuris chrysantha,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9276.0,Plantae,Equisetopsida,Orchidaceae,double yellow tails,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
152891.0,429633.0,Gastrodia urceolata,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7949,7949.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
152879.0,282665.0,Prosthechea radiata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,40654.0,Plantae,Equisetopsida,Orchidaceae,,(Lindl.) W.E.Higgins,,,,,
152882.0,503841.0,Phlegmariurus squarrosus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34780.0,Plantae,Equisetopsida,Lycopodiaceae,water tassel-fern,(G.Forst.) A.Love & D.Love,CR,Y,Critically Endangered,Not Endemic to Australia,Critically Endangered
152886.0,22065.0,Mixophyes iteratus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,676.0,Animalia,Amphibia,Myobatrachidae,giant barred frog,"Straughan, 1968",V,Y,Vulnerable,Intranational,Vulnerable
152888.0,33935.0,Phyllurus championae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,22413.0,Animalia,Reptilia,Carphodactylidae,Connors' Range broad-tailed gecko,"Schneider, Couper, Hoskin & Covacevich 2000",V,Y,Vulnerable,Queensland Endemic,
152889.0,867396.0,Phlegmariurus nummulariifolius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,40556.0,Plantae,Equisetopsida,Lycopodiaceae,,(Blume) Ching,,,,,
152893.0,140455.0,Pinalia fitzalanii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36416,36416.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Kuntze,SL,Y,Special least concern,Regional Endemic,
152877.0,147193.0,Chiloglottis,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=9614,9614.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152874.0,142478.0,Luisia,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21010,21010.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152867.0,425476.0,Acriopsis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20094,20094.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152880.0,429700.0,Rhizanthella,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21402,21402.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
