id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152639,140477,Phalaenopsis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21268,21268,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152627,505886,Myrmecodia platytyrea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,19935,Plantae,Equisetopsida,Rubiaceae,,Becc.,C,N,Least concern,Queensland Endemic,
152632,549968,Acianthus pusillus,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7931,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152629,534390,Chiloglottis sylvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9260,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
152631,867578,Amblovenatum immersum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41350,Plantae,Equisetopsida,Thelypteridaceae,,(Blume) Parris,CR,Y,Critically Endangered,Regional Endemic,
152615,541386,Diuris lanceolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7944,Plantae,Equisetopsida,Orchidaceae,snake orchid,Lindl.,C,Y,Least concern,,Endangered
152637,323899,Acianthus exsertus,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/73183,14086,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152636,320644,Acianthus caudatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13477,Plantae,Equisetopsida,Orchidaceae,mayfly orchid,R.Br.,SL,Y,Special least concern,Intranational,
152626,369228,Nervilia plicata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12786,12786,Plantae,Equisetopsida,Orchidaceae,,(Andrews) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152638,365351,Hydriastele costata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,29580,Plantae,Equisetopsida,Arecaceae,,F.M.Bailey,V,Y,Vulnerable,Regional Endemic,Vulnerable
152640,365637,Livistona drudei,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12780,Plantae,Equisetopsida,Arecaceae,Halifax fan palm,F.Muell.,V,Y,Vulnerable,Queensland Endemic,
152642,829509,Diuris parvipetala,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,10526,Plantae,Equisetopsida,Orchidaceae,,(Dockrill) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
152643,24763,Cophixalus mcdonaldi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,709,Animalia,Amphibia,Microhylidae,Mount Elliot nurseryfrog,"Zweifel, 1985",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152645,38241,Lerista allanae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,161,Animalia,Reptilia,Scincidae,Allan's lerista,"(Longman, 1937)",E,Y,Endangered,Queensland Endemic,Endangered
152633,323925,Prasophyllum australe,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14287,14287,Plantae,Equisetopsida,Orchidaceae,austral leek orchid,R.Br.,SL,Y,Special least concern,Intranational,
152648,49144,Huperzia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8163,Plantae,Equisetopsida,Lycopodiaceae,,,,N,,Unknown,
152649,112174,Scaturiginichthys vermeilipinnis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18165,Animalia,Actinopterygii,Pseudomugilidae,redfin blue eye,"Ivantsoff, Unmack, Saeed & Crowley, 1991",E,Y,Endangered,Queensland Endemic,Endangered
152630,140708,Eulophia,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20704,20704,Plantae,Equisetopsida,Orchidaceae,,,,N,,Not Endemic to Australia,
152653,321090,Caladenia carnea,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13444,13444,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
152666,400292,Calochilus paludosus,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=13288,13288,Plantae,Equisetopsida,Orchidaceae,red beard orchid,R.Br.,SL,Y,Special least concern,Intranational,
152657,111060,Pseudomugil mellis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18166,Animalia,Actinopterygii,Pseudomugilidae,honey blue eye,"Allen & Ivantsoff, 1982",E,Y,Endangered,Queensland Endemic,Vulnerable
152658,25290,Taudactylus eungellensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,653,Animalia,Amphibia,Myobatrachidae,Eungella dayfrog,"Liem & Hosmer, 1973",E,Y,Endangered,Queensland Endemic,Endangered
152660,400710,Chiloglottis formicifera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13324,Plantae,Equisetopsida,Orchidaceae,ant orchid,Fitzg.,,N,,,
152682,140918,Anoectochilus,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20170,20170,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,,
152677,369229,Nervilia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/?class=&family=&kingdom=plants&species=Nervilia,19406,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Not Endemic to Australia,
152634,785158,Pterostylis chaetophora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,6221,Plantae,Equisetopsida,Orchidaceae,,M.A.Clem. & D.L.Jones,E,Y,Endangered,Intranational,
152668,100635,Euastacus jagara,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,33594,Animalia,Malacostraca,Parastacidae,Jagara hairy crayfish,"Morgan, 1988",CR,Y,Critically Endangered,Queensland Endemic,
152669,136038,Cycas silvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8384,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152667,140971,Bryobium eriaeoides,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=35688,35688,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152675,884082,Dendrobium lineale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37194,Plantae,Equisetopsida,Orchidaceae,,Rolfe,,,,,
152678,364634,Calamus warburgii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12823,Plantae,Equisetopsida,Arecaceae,,K.Schum.,V,Y,Vulnerable,Regional Endemic,
152673,850704,Pholidota imbricata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12725,12725,Plantae,Equisetopsida,Orchidaceae,,Hook.,SL,Y,Special least concern,Regional Endemic,
152680,39648,Elusor macrurus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,56,Animalia,Reptilia,Chelidae,Mary River turtle,"Cann & Legler, 1994",E,Y,Endangered,Queensland Endemic,Endangered
152683,558286,Hetaeria oblongifolia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12819,Plantae,Equisetopsida,Orchidaceae,,Blume,SL,Y,Special least concern,Regional Endemic,
152684,411312,Sarcochilus spathulatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8223,Plantae,Equisetopsida,Orchidaceae,,R.S.Rogers,SL,Y,Special least concern,Intranational,
152685,369276,Saccolabiopsis armitii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12707,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,
152686,882410,Dendrobium finniganense,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7938,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152670,273528,Corymborkis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20500,20500,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152665,84849,Peristylus,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21253,21253,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152661,142178,Bromheadia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20317,20317,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152654,140333,Vanda hindsii,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12680,12680,Plantae,Equisetopsida,Orchidaceae,Cape York vanda,Lindl.,V,Y,Vulnerable,Regional Endemic,Vulnerable
152715,143357,Glossodia minor,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13203,13203,Plantae,Equisetopsida,Orchidaceae,small wax lip orchid,R.Br.,SL,Y,Special least concern,Intranational,
152690,485205,Bulbophyllum longiflorum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12872,Plantae,Equisetopsida,Orchidaceae,,Thouars,V,Y,Vulnerable,Regional Endemic,Vulnerable
152699,140474,Prasophyllum,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12688,12688,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152694,426627,Schoenorchis micrantha,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8463,Plantae,Equisetopsida,Orchidaceae,,Reinw. ex Blume,SL,Y,Special least concern,Regional Endemic,
152687,83400,Pterostylis curta,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12701,12701,Plantae,Equisetopsida,Orchidaceae,blunt greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152701,557264,Pterostylis fischii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8892,Plantae,Equisetopsida,Orchidaceae,,Nicholls,SL,Y,Special least concern,Intranational,
152702,337632,Danhatchia australis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,36407,Plantae,Equisetopsida,Orchidaceae,,(Hatch) Garay & Christenson,SL,Y,Special least concern,Queensland Endemic,
152700,136282,Bowenia spectabilis,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=17846,17846,Plantae,Equisetopsida,Zamiaceae,,Hook. ex Hook.f.,SL,Y,Special least concern,Queensland Endemic,
152704,365639,Livistona concinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,26863,Plantae,Equisetopsida,Arecaceae,,Dowe & Barfod,NT,Y,Near Threatened,Queensland Endemic,
152707,505887,Hydnophytum ferrugineum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27448,Plantae,Equisetopsida,Rubiaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152693,827777,Aphyllorchis queenslandica,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12863,12863,Plantae,Equisetopsida,Orchidaceae,,Dockrill,NT,Y,Near Threatened,Queensland Endemic,
152709,829478,Diuris curta,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34632,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Intranational,
152711,32131,Aspidites ramsayi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,541,Animalia,Reptilia,Boidae,woma,"(Macleay, 1882)",NT,Y,Near Threatened,Intranational,
152712,137524,Lastreopsis silvestris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13855,Plantae,Equisetopsida,Dryopteridaceae,,D.A.Sm. ex Tindale,V,Y,Vulnerable,Intranational,
152708,882408,Dendrobium adae,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17448,17448,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,SL,Y,Special least concern,Intranational,
152718,55664,Orthoceras strictum,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12790,12790,Plantae,Equisetopsida,Orchidaceae,horned orchid,R.Br.,SL,Y,Special least concern,Intranational,
152714,369225,Plectorrhiza brevilabris,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12734,12734,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,
152719,72929,Hylacola pyrrhopygia,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1399,Animalia,Aves,Acanthizidae,chestnut-rumped heathwren,"(Vigors & Horsfield, 1827)",C,N,Least concern,Intranational,
152720,73180,Pezoporus occidentalis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1133,Animalia,Aves,Psittacidae,night parrot,"Gould, 1861",E,Y,Endangered,Intranational,Endangered
152745,884080,Dendrobium smillieae,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12840,12840,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,SL,Y,Special least concern,Regional Endemic,
152727,712238,Thrixspermum platystachys,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12678,12678,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152726,803632,Thelymitra longiloba,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,25956,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,,N,,,
152729,326164,Thelypteris confluens,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,16042,Plantae,Equisetopsida,Thelypteridaceae,,(Thunb.) C.V.Morton,V,Y,Vulnerable,Not Endemic to Australia,
152730,510016,Thelymitra carnea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12677,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152731,431132,Hydnophytum moseleyanum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18900,Plantae,Equisetopsida,Rubiaceae,,Becc.,SL,Y,Special least concern,Regional Endemic,
152734,402570,Phlegmariurus varius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34771,Plantae,Equisetopsida,Lycopodiaceae,,(R.Br.) A.R.Field & Bostock,V,Y,Vulnerable,Not Endemic to Australia,
152733,803047,Microtis rara,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9455,Plantae,Equisetopsida,Orchidaceae,scented onion orchid,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
152735,25291,Taudactylus liemi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,654,Animalia,Amphibia,Myobatrachidae,Eungella tinkerfrog,"Ingram, 1980",NT,Y,Near Threatened,Queensland Endemic,
152728,784343,Goodyera viridiflora,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12810,12810,Plantae,Equisetopsida,Orchidaceae,,(Blume) Blume,NT,Y,Near Threatened,,
152738,136026,Cycas platyphylla,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8897,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152739,136027,Cycas ophiolitica,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8437,Plantae,Equisetopsida,Cycadaceae,Marlborough blue,K.D.Hill,E,Y,Endangered,Queensland Endemic,Endangered
152741,33934,Phyllurus caudiannulatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,379,Animalia,Reptilia,Carphodactylidae,ringed thin-tailed gecko,"Covacevich, 1975",V,Y,Vulnerable,Queensland Endemic,
152744,539441,Carlia wundalthini,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35480,Animalia,Reptilia,Scincidae,Cape Melville rainbow skink,"Hoskin, 2014",C,N,Least concern,Queensland Endemic,
152737,369277,Saccolabiopsis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21434,21434,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152723,829533,Diuris unica,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=31906,31906,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152749,25252,Pseudophryne covacevichae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,660,Animalia,Amphibia,Myobatrachidae,magnificent broodfrog,"Ingram & Corben, 1994",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152746,140836,Caladenia catenata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17790,17790,Plantae,Equisetopsida,Orchidaceae,,(Sm.) Druce,SL,Y,Special least concern,Intranational,
152752,37918,Nangura spinosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,125,Animalia,Reptilia,Scincidae,Nangur skink,"Covacevich, Couper & James, 1993",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152753,746676,Cycas distans,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,36662,Plantae,Equisetopsida,Cycadaceae,,P.I.Forster & B.Gray,E,Y,Endangered,Queensland Endemic,
152754,134700,Cophixalus pakayakulangun,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34089,Animalia,Amphibia,Microhylidae,golden-capped boulder-frog,"Hoskin & Aland, 2011",C,N,Least concern,Queensland Endemic,
152755,534403,Rhinerrhiza,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21397,21397,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152748,426628,Schoenorchis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21472,21472,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152757,100615,Euastacus bindal,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,33590,Animalia,Malacostraca,Parastacidae,Mt Elliot crayfish,"Morgan, 1989",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152785,369719,Aphyllorchis anomala,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9881,9881,Plantae,Equisetopsida,Orchidaceae,,Dockrill,NT,Y,Near Threatened,Queensland Endemic,
152760,539739,Glaphyromorphus othelarrni,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35478,Animalia,Reptilia,Scincidae,Cape Melville bar-lipped skink,"Hoskin & Couper, 2014",C,N,Least concern,Queensland Endemic,
152761,276968,Oncidium sphacelatum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,39507,Plantae,Equisetopsida,Orchidaceae,,,,,,,
152789,323967,Cyrtostylis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20548,20548,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Not Endemic to Australia,
152763,427525,Diplazium cordifolium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12084,Plantae,Equisetopsida,Athyriaceae,,Blume,V,Y,Vulnerable,Regional Endemic,Vulnerable
152759,140370,Trichoglottis,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21658,21658,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152780,369232,Oberonia complanata,Least concern,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=9017,9017,Plantae,Equisetopsida,Orchidaceae,,(A.Cunn.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152772,38607,Egernia rugosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,227,Animalia,Reptilia,Scincidae,yakka skink,"De Vis, 1888",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152770,135868,Macrozamia serpentina,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27445,Plantae,Equisetopsida,Zamiaceae,,D.L.Jones & P.I.Forst.,E,Y,Endangered,Queensland Endemic,
152767,369253,Peristeranthus hillii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12719,12719,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Intranational,
152778,540185,Saltuarius eximius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34950,Animalia,Reptilia,Carphodactylidae,Cape Melville leaf-tailed gecko,"Hoskin & Couper, 2013",CR,Y,Critically Endangered,Queensland Endemic,
152779,140695,Eria parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37683,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,,,,,
152765,140894,Cheirostylis notialis,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18373,18373,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Intranational,
152781,109170,Petalura pulcherrima,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35261,Animalia,Insecta,Petaluridae,beautiful petaltail,"Tillyard, 1913",,N,,Queensland Endemic,
152782,549363,Eulophia zollingeri,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9758,Plantae,Equisetopsida,Orchidaceae,,(Rchb.f.) J.J.Sm.,V,Y,Vulnerable,Queensland Endemic,
152783,505891,Myrmecodia beccarii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12228,Plantae,Equisetopsida,Rubiaceae,,Hook.f.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
